offer_id,source,url,title,price_amount,price_currency,price_per_m2,area_m2,rooms,city,district,street,lat,lon,posted_at,updated_at
mzn2044478789,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-franciszka-rakoczego-85m2-mzn2044478789,Mieszkanie na sprzedaż - 85 m² - 4 pokoje Piecki-Migowo Gdańsk,1159224.0,PLN,13582.0,88.0,4.0,Gdansk,Piecki,Migowo,54.356155,18.578460200000002,,
mzn2045452379,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-bretowo-lesna-gora-35m2-mzn2045452379,Mieszkanie na sprzedaż - 35 m² - 2 pokoje Niedźwiednik Gdańsk Brętowo,645808.0,PLN,18100.0,35.68,2.0,Gdansk,Bretowo,Lesna,54.4081817,18.556678,,
mzn2045752657,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-mlyniska-twarda-31m2-mzn2045752657,Mieszkanie na sprzedaż - 31 m² - 1 pokój Młyniska Gdańsk,356000.0,PLN,14800.0,24.05,2.0,Gdansk,Mlyniska,Twarda,54.3767209,18.6351035,,
mzn2045452418,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-bretowo-lesna-gora-59m2-mzn2045452418,Mieszkanie na sprzedaż - 59 m² - 3 pokoje Niedźwiednik Gdańsk Brętowo,942312.0,PLN,15800.0,62.0,3.0,Gdansk,Bretowo,Lesna,54.4081817,18.556678,,
mzn2046487408,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-lakowa-61m2-mzn2046487408,Okazja! 3 pokoje w centrum Scala,1280000.0,PLN,20946.0,61.11,3.0,Gdansk,Srodmiescie,Lakowa,54.3419532,18.6603855,,
mzn2046491101,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-58m2-mzn2046491101,3 pokojowe mieszkanie - idealna inwestycja,738000.0,PLN,12724.0,58.0,3.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046495933,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-aleja-pawla-adamowicza-51m2-mzn2046495933,Mieszkanie 2-pokojowe | do własnej aranżacji,703920.0,PLN,13759.0,51.16,2.0,Gdansk,Jasien,Aleja,54.391633,18.5996092,,
mzn2046506111,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-mlyniska-ks-jerzego-popieluszki-44m2-mzn2046506111,Doki Living | 2 pokoje | stan deweloperski,1139085.0,PLN,25500.0,44.67,2.0,Gdansk,Mlyniska,Ks,54.3482907,18.6540233,,
mzn2046293943,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-70m2-mzn2046293943,"3pokojowy apartament, ostatnie piętro -Śródmieście",1470000.0,PLN,21000.0,70.0,3.0,Gdansk,Srodmiescie,,54.35035155,18.6558259,,
mzn2046512105,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-52m2-mzn2046512105,52 m2 Gd. Wrzeszcz - eksp. południowo wschodnia - miejsce postojowe - kom. lok,783000.0,PLN,15058.0,52.0,2.0,Gdansk,Wrzeszcz,,54.37535543,18.60946655,,
mzn2045845496,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-artura-grottgera-72m2-mzn2045845496,Kameralne | hala + komórka | piękna okolica,1999000.0,PLN,27641.0,72.32,3.0,Gdansk,Oliwa,Artura,54.4086874,18.5599567,,
mzn2046391531,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stara-stocznia-89m2-mzn2046391531,Brabank I Unique Apartment I 89m2,24000000.0,PLN,44944.0,534.0,4.0,Gdansk,Srodmiescie,Stara,54.3191523,18.6243062,,
mzn2045072683,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-51m2-mzn2045072683,Perełka inwestycyjna/pakiet lub jedno/Łostowice,698000.0,PLN,13678.0,51.03,3.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046244065,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-torunska-46m2-mzn2046244065,Stylowe 2 pokoje z widokiem na rzekę | Gdańsk,898000.0,PLN,19188.0,46.8,2.0,Gdansk,Srodmiescie,Torunska,54.3450985,18.6463188,,
mzn2045648420,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-lakowa-41m2-mzn2045648420,Scala | Gdańsk | Inwestycyjnie,812195.0,PLN,19742.0,41.14,2.0,Gdansk,Srodmiescie,Lakowa,54.3419532,18.6603855,,
mzn2046500610,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-osowa-diany-75m2-mzn2046500610,Wyjątkowo Stylowe mieszkanie w sercu Gdańska Osowy,1099000.0,PLN,14653.0,76.0,3.0,Gdansk,Osowa,Diany,54.41971985,18.473725299999998,,
mzn2041362853,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-61m2-mzn2041362853,"Apartament 1000 m od morza, 15 min od Gdańska. Kamerlana inwestycja PURA VIDA",729000.0,PLN,11951.0,61.0,3.0,Gdansk,Wyspa,Sobieszewska,54.3495744,18.8163304,,
mzn2045750081,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-aniolki-dantyszka-59m2-mzn2045750081,Mieszkanie na sprzedaż - 59 m² - 3 pokoje Aniołki Gdańsk,356000.0,PLN,16345.0,21.78,3.0,Gdansk,Aniolki,Dantyszka,54.40085,18.5568182,,
mzn2046511885,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-stanislawa-wyspianskiego-50m2-mzn2046511885,Komfortowe mieszkanie 2-pokojowe w Gdańsku Wrzeszc,599000.0,PLN,11861.0,50.5,2.0,Gdansk,Wrzeszcz,Stanislawa,54.3456846,18.662427,,
mzn2046486630,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-mysliwska-60m2-mzn2046486630,3 pok. mieszkanie na Morenie + OGRÓD 250m2 + hala,899000.0,PLN,14924.0,60.24,3.0,Gdansk,Piecki,Migowo,54.356155,18.578460200000002,,
mzn2045750080,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-aniolki-dantyszka-92m2-mzn2045750080,Mieszkanie na sprzedaż - 92 m² - 4 pokoje Aniołki Gdańsk,356000.0,PLN,15679.0,22.71,4.0,Gdansk,Aniolki,Dantyszka,54.40085,18.5568182,,
mzn2046264154,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-jacka-malczewskiego-59m2-mzn2046264154,Mieszkanie 3-pok. blisko centrum,795000.0,PLN,13475.0,59.0,3.0,Gdansk,Siedlce,Jacka,54.34931541,18.619122505,,
mzn2046254412,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-72m2-mzn2046254412,4 pokoje stan deweloperski gotowe ostatnie piętro,720000.0,PLN,10000.0,72.0,4.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2045704005,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-letnicka-3-68m2-mzn2045704005,Mieszkanie na sprzedaż - 68 m² - 3 pokoje Letnica Gdańsk,937080.0,PLN,13700.0,68.4,3.0,Gdansk,Letnica,Letnicka,54.4036178,18.6511808,,
mzn2045703908,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-letnicka-3-32m2-mzn2045703908,Mieszkanie na sprzedaż - 32 m² - 1 pokój Letnica Gdańsk,560000.0,PLN,17500.0,32.0,2.0,Gdansk,Letnica,Letnicka,54.4036178,18.6511808,,
mzn2044248758,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-strzyza-wita-stwosza-77-51m2-mzn2044248758,Mieszkanie na sprzedaż - 51 m² - 2 pokoje Strzyża Gdańsk,356000.0,PLN,15413.0,23.1,2.0,Gdansk,Strzyza,Wita,54.38632375,18.5846829,,
mzn2046068070,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-strzyza-wita-stwosza-77-63m2-mzn2046068070,Mieszkanie na sprzedaż - 63 m² - 3 pokoje Strzyża Gdańsk,356000.0,PLN,15413.0,23.1,3.0,Gdansk,Strzyza,Wita,54.38632375,18.5846829,,
mzn2045282125,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-turystyczna-90-68m2-mzn2045282125,Mieszkanie na sprzedaż - 68 m² - 2 pokoje Wyspa Sobieszewska Gdańsk,356000.0,PLN,16271.0,21.88,2.0,Gdansk,Wyspa,Sobieszewska,54.3495744,18.8163304,,
mzn2044344081,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaskolcza-46m2-mzn2044344081,Mieszkanie na sprzedaż - 46 m² - 2 pokoje Dolne Miasto Gdańsk Śródmieście,804450.0,PLN,17300.0,46.5,2.0,Gdansk,Srodmiescie,Jaskolcza,54.340224750000004,18.6594246,,
mzn2046408705,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaskolcza-40m2-mzn2046408705,2 pokoje z loggią przy Motławie i Starym Mieście,585000.0,PLN,14444.0,40.5,2.0,Gdansk,Srodmiescie,Jaskolcza,54.3424048,18.6593977,,
mzn2044344080,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaskolcza-91m2-mzn2044344080,Mieszkanie na sprzedaż - 91 m² - 4 pokoje Dolne Miasto Gdańsk Śródmieście,1457760.0,PLN,16000.0,91.11,4.0,Gdansk,Srodmiescie,Jaskolcza,54.340224750000004,18.6594246,,
mzn2046489976,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-nowy-port-wolnosci-44m2-mzn2046489976,"Przytulne mieszkanie 2-pokojowe | 44,3 m² | Gdańsk",589000.0,PLN,13296.0,44.3,2.0,Gdansk,Nowy,Port,54.4012178,18.662687249999998,,
mzn2046470047,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-osowa-homera-40m2-mzn2046470047,Bez PCC- Nowoczesne 3 pokojowe mieszkanie,639000.0,PLN,15821.0,40.39,3.0,Gdansk,Osowa,Homera,54.41971985,18.473725299999998,,
mzn2046294491,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-lwowska-39m2-mzn2046294491,Piękne mieszkanie 2-pok. z ogrodem. Klimatyczna dzielnica. Gdańsk Wrzeszcz,639000.0,PLN,16260.0,39.3,2.0,Gdansk,Wrzeszcz,Lwowska,54.38473064,18.615345955,,
mzn2045239168,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-kazimierza-porebskiego-40m2-mzn2045239168,Sprzedam bezpośrednio,490000.0,PLN,12087.0,43.0,2.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046103439,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-ferdynanda-magellana-52m2-mzn2046103439,Sprzedam mieszkanie 2 pokojowe z ogródkiem,949000.0,PLN,17991.0,52.75,2.0,Pomorskie,Gdansk,Ferdynanda,53.124352,18.0012,,
mzn2046445174,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-tytusa-chalubinskiego-49m2-mzn2046445174,2-pokojowe mieszkanie w dobrej lokalizacji,600000.0,PLN,12097.0,50.0,2.0,Gdansk,Chelm,Tytusa,54.335441695,18.621740395,,
mzn2045712929,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-31m2-mzn2045712929,Mieszkanie na sprzedaż - 31 m² - 1 pokój Śródmieście Gdańsk,605000.0,PLN,19466.0,33.0,2.0,Gdansk,Srodmiescie,Stepkarska,54.3571396,18.6632596,,
mzn2044770953,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-jesionowa-6b-49m2-mzn2044770953,Mieszkanie na sprzedaż - 49 m² - 2 pokoje Wrzeszcz Gdańsk,356000.0,PLN,11861.0,30.01,2.0,Gdansk,Wrzeszcz,Jesionowa,54.379389950000004,18.60313655,,
mzn2045894473,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-102m2-mzn2045894473,Mieszkanie na sprzedaż - 102 m² - 4 pokoje Śródmieście Gdańsk,2765340.0,PLN,27000.0,106.0,4.0,Gdansk,Srodmiescie,Stepkarska,54.3571396,18.6632596,,
mzn2044861827,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-kamienna-grobla-46m2-mzn2044861827,Mieszkanie na sprzedaż - 46 m² - 2 pokoje Gdańsk,956120.0,PLN,20500.0,49.0,2.0,Pomorskie,Gdansk,Kamienna,53.6441851,15.6115523,,
mzn2044861821,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-kamienna-grobla-40m2-mzn2044861821,Mieszkanie na sprzedaż - 40 m² - 1 pokój Gdańsk,848190.0,PLN,21000.0,40.39,2.0,Pomorskie,Gdansk,Kamienna,53.6441851,15.6115523,,
mzn2045828412,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-torunska-99m2-mzn2045828412,Mieszkanie na sprzedaż - 99 m² - 4 pokoje Śródmieście Gdańsk,356000.0,PLN,44944.0,7.92,4.0,Gdansk,Srodmiescie,Torunska,54.3450985,18.6463188,,
mzn2045828410,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-torunska-91m2-mzn2045828410,Mieszkanie na sprzedaż - 91 m² - 3 pokoje Śródmieście Gdańsk,356000.0,PLN,24371.0,14.61,3.0,Gdansk,Srodmiescie,Torunska,54.3450985,18.6463188,,
mzn2046280122,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-gen-wladyslawa-andersa-80m2-mzn2046280122,Mieszkanie na sprzedaż - 80 m² - 4 pokoje Jasień Gdańsk,1074675.0,PLN,13350.0,80.5,4.0,Gdansk,Jasien,Gen,54.33519039,18.5497284,,
mzn2046511706,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-ferdynanda-magellana-54m2-mzn2046511706,54 m2 - 1/4 piętro - widok na las - eksp. południowo zachodnia,1170000.0,PLN,21667.0,54.0,2.0,Gdansk,Wrzeszcz,Ferdynanda,54.3617443,18.5815391,,
mzn2046483573,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-ofiar-grudnia-70-66m2-mzn2046483573,Mieszkanie z balkonem i windą w nowym budownictwie,875000.0,PLN,13064.0,66.98,4.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2045180227,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-spichrzowa-18-29-81m2-mzn2045180227,Mieszkanie na sprzedaż - 81 m² - 1 pokój Śródmieście Gdańsk,2042800.0,PLN,24982.0,81.77,3.0,Gdansk,Srodmiescie,Spichrzowa,54.35035155,18.6558259,,
mzn2046112739,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-leszczynowa-58m2-mzn2046112739,"Tu się żyje wygodnie, tu zyskujesz spokój",769000.0,PLN,13139.0,58.53,3.0,Gdansk,Jasien,Leszczynowa,54.33519039,18.5497284,,
mzn2046490992,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-60m2-mzn2046490992,"Apartament w Centrum Gdańska- 3-pok. (60,06 m2)",1291290.0,PLN,21500.0,60.06,2.0,Gdansk,Srodmiescie,,54.35035155,18.6558259,,
mzn2046511882,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-osowa-58m2-mzn2046511882,3 pokoje z dużum ogródkiem,799000.0,PLN,13663.0,58.48,3.0,Gdansk,Osowa,,54.41971985,18.473725299999998,,
mzn2046463058,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-angielska-grobla-40m2-mzn2046463058,Apartament z widokiem na Stare Miasto,1050000.0,PLN,25672.0,40.9,2.0,Gdansk,Srodmiescie,Angielska,54.35035155,18.6558259,,
mzn2046168904,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-alfonsa-flisykowskiego-74m2-mzn2046168904,"Przestronne, słoneczne mieszkanie-2 miejsca w hali",888406.0,PLN,11994.0,74.07,3.0,Gdansk,Jasien,Alfonsa,54.3232552,18.5638526,,
mzn2046138290,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-prof-stefana-hausbrandta-51m2-mzn2046138290,"Komfortowe, w pełni urządzone! Od zaraz",750000.0,PLN,14549.0,51.55,2.0,Gdansk,Piecki,Migowo,54.356155,18.578460200000002,,
mzn2043096350,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-sliwkowa-82m2-mzn2043096350,Mieszkanie na sprzedaż - 82 m² - 4 pokoje Ujeścisko-Łostowice Gdańsk,995830.0,PLN,12100.0,84.0,4.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2045912271,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-alfonsa-flisykowskiego-60m2-mzn2045912271,Nowe budownictwo | Parking | Komórka,720000.0,PLN,11926.0,60.37,3.0,Gdansk,Jasien,Alfonsa,54.3232552,18.5638526,,
mzn2046190314,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-kartuska-61m2-mzn2046190314,4 pokoje | blisko Centrum | balkon 9 m²,941094.0,PLN,15400.0,61.11,4.0,Gdansk,Siedlce,Kartuska,54.3488205,18.5305699,,
mzn2046190280,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-kartuska-71m2-mzn2046190280,4 pokoje | blisko Centrum | balkon | taras + ogródek,1045475.0,PLN,14725.0,71.0,4.0,Gdansk,Siedlce,Kartuska,54.3488205,18.5305699,,
mzn2046190364,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-kartuska-70m2-mzn2046190364,4 pokoje | blisko Centrum | balkon 9 m²,1175055.0,PLN,16625.0,70.68,4.0,Gdansk,Siedlce,Kartuska,54.3488205,18.5305699,,
mzn2046190350,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-kartuska-53m2-mzn2046190350,3 pokoje | blisko Centrum,835657.0,PLN,15550.0,53.74,3.0,Gdansk,Siedlce,Kartuska,54.3488205,18.5305699,,
mzn2046190162,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-artura-grottgera-96m2-mzn2046190162,Apartament Gdańsk Oliwa | 4 pokoje | Doskonała lokalizacja,2230513.0,PLN,23220.0,96.06,4.0,Gdansk,Oliwa,Artura,54.4086874,18.5599567,,
mzn2046190251,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-hallera-112m2-mzn2046190251,Apartament 5 pokoi | blisko plaży | blisko centrum,2151314.0,PLN,19116.0,112.54,3.0,Gdansk,Wrzeszcz,Gen,54.379389950000004,18.60313655,,
mzn2045895765,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przerobka-karola-dickensa-42m2-mzn2045895765,"Mieszkanie 2-pok niedaleko tramwaju, plaży Stogi",459000.0,PLN,10877.0,42.2,2.0,Gdansk,Przerobka,Karola,54.3727577,18.6070158,,
mzn2044562736,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-kartuska-69m2-mzn2044562736,4 pokoje | blisko Centrum | 2 balkony,947402.0,PLN,13536.0,69.99,4.0,Gdansk,Siedlce,Kartuska,54.3488205,18.5305699,,
mzn2045878341,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-pilotow-31m2-mzn2045878341,Słoneczna kawalerka po remoncie z piwnicą,515000.0,PLN,16613.0,31.0,2.0,Gdansk,Zaspa,Pilotow,54.3960795,18.5887179,,
mzn2044292668,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stara-stocznia-164m2-mzn2044292668,Penthouse z panoramicznym widokiem w Brabank,5900000.0,PLN,35976.0,168.0,2.0,Gdansk,Srodmiescie,Stara,54.3191523,18.6243062,,
mzn2046490738,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-jelitkowska-118m2-mzn2046490738,Wyjątkowy apartament przy morzu – Gdańsk Jelitkowo,4650000.0,PLN,39108.0,118.9,4.0,Gdansk,Zabianka,Wejhera,54.420412,18.5831153,,
mzn2046469059,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-sucha-39m2-mzn2046469059,"2 pokojowe, wysoki standard Nowa Letnica",745000.0,PLN,19083.0,39.04,2.0,Gdansk,Letnica,Sucha,54.38985155,18.6498714,,
mzn2046474875,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdynia-srodmiescie-stefana-zeromskiego-38m2-mzn2046474875,Gdynia Śródmieście Żeromskiego/2 pokoje/200 plaża,849000.0,PLN,21803.0,38.94,2.0,Gdynia,Srodmiescie,Stefana,54.5191233,18.5419877,,
mzn2046489951,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-49m2-mzn2046489951,Słoneczne mieszkanie 2km od morza 2 miejsca parkingowe w cenie,1079000.0,PLN,22020.0,49.0,2.0,Gdansk,Zaspa,Aleja,54.391633,18.5996092,,
mzn2046452616,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-potegowska-68m2-mzn2046452616,mieszkanie 3 pok + komórka + miejsce postojowe,699000.0,PLN,10279.0,68.0,3.0,Gdansk,Jasien,Potegowska,54.33519039,18.5497284,,
mzn2046292719,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-joachima-lelewela-48m2-mzn2046292719,2 pokoje/kameralnie/kamienica/centrum Wrzeszcza,699000.0,PLN,14562.0,48.0,2.0,Gdansk,Wrzeszcz,Joachima,54.3586317,18.5846757,,
mzn2046456568,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-38m2-mzn2046456568,2 pokoje na sprzedaż,559000.0,PLN,14711.0,38.0,2.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046426528,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-nadwislanska-43m2-mzn2046426528,Gotowa inwestycja - Faktura VAT 23% - Sobieszewo,609900.0,PLN,14184.0,43.0,2.0,Gdansk,Wyspa,Sobieszewska,54.3495744,18.8163304,,
mzn2043416461,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-cedrowa-69m2-mzn2043416461,Mieszkanie na sprzedaż - 69 m² - 3 pokoje Ujeścisko-Łostowice Gdańsk,761778.0,PLN,10977.0,69.4,3.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
mzn2046293390,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-juliusza-slowackiego-29m2-mzn2046293390,KAWALERKA W CENTRUM GDAŃSKA,469000.0,PLN,16172.0,29.0,2.0,Pomorskie,Gdansk,Juliusza,53.9627367,18.52909,,
mzn2046273551,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-franciszka-rakoczego-30m2-mzn2046273551,IDEALNA KAWALERKA W GDAŃSKU,499999.0,PLN,16667.0,30.0,3.0,Gdansk,Piecki,Migowo,54.356155,18.578460200000002,,
mzn2046491030,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-aleja-legionow-49m2-mzn2046491030,Gdańsk Wrzeszcz 3 pokoje w kamienicy z charakterem,719000.0,PLN,14673.0,49.0,3.0,Gdansk,Wrzeszcz,Aleja,54.391633,18.5996092,,
mzn2046411238,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-ptasia-54m2-mzn2046411238,Nowoczesne trzypokojowe miezskanie z ogródkiem,799000.0,PLN,14583.0,54.79,3.0,Gdansk,Chelm,Ptasia,54.335441695,18.621740395,,
mzn2046392937,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-szeroka-44m2-mzn2046392937,"Bajkowy widok, wyjątkowa codzienność - 2 pok",1003440.0,PLN,22600.0,44.4,2.0,Gdansk,Srodmiescie,Szeroka,54.35326684,18.65405565,,
mzn2046364183,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-46m2-mzn2046364183,Podzielone z myślą o zysku - Spektrum,1050000.0,PLN,22359.0,46.96,2.0,Gdansk,Przymorze,Obroncow,54.4067012,18.6669686,,
mzn2046421427,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-92m2-mzn2046421427,"Mieszkanie 4 pokojowe 92,5 m² z dużym tarasem",1199000.0,PLN,12958.0,92.53,4.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046456566,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-borkowska-37m2-mzn2046456566,2 pokoje na sprzedaż,535000.0,PLN,14459.0,37.0,2.0,Pomorskie,Gdansk,Borkowska,53.0523328,18.5742279,,
mzn2046280134,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-gen-wladyslawa-andersa-59m2-mzn2046280134,Mieszkanie na sprzedaż - 59 m² - 3 pokoje Jasień Gdańsk,950683.0,PLN,15850.0,59.98,3.0,Gdansk,Jasien,Gen,54.33519039,18.5497284,,
mzn2046433896,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-gorka-81m2-mzn2046433896,Nietuzinkowy apartament - Gdańsk Główny,1600000.0,PLN,19753.0,81.0,3.0,Gdansk,Srodmiescie,Gorka,54.3379912,18.6186695,,
mzn2046279763,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-cedrowa-34m2-mzn2046279763,"Super 2 pokoje, widok na zieleń, balkon, parking",545000.0,PLN,15936.0,34.2,2.0,Gdansk,Ujescisko,Lostowice,54.31911,18.5918006,,
mzn2046410229,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-walowa-28m2-mzn2046410229,Mieszkanie na sprzedaż - 28 m² - 1 pokój Śródmieście Gdańsk,618000.0,PLN,21563.0,28.66,4.0,Gdansk,Srodmiescie,Walowa,54.3569642,18.6607591,,
mzn2046435316,morizon,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-cedrowa-72m2-mzn2046435316,Wolne Miasto: Bezpieczny Azyl. Słoneczne/Kameralne/Winda/Garaż/Balkon,871000.0,PLN,11994.0,72.62,3.0,Gdansk,Ujescisko,Lostowice,54.3119715,18.5930729,,
